bbdd,algorithm,seed,folds,n,ensemble,boosting,RF,bagSize,score,fm,precision,recall,time(s)
Echocardiogram,mAnDE,3,3,1,true,false,true,100,92.36641221374046,0.9100274725274725,0.9304197814836113,0.8956131078224101,0.118
Echocardiogram,mAnDE,2,3,1,true,false,false,100,90.07633587786259,0.8822023933042817,0.9057017543859649,0.8666754756871036,0.115
Echocardiogram,mAnDE,3,3,1,true,false,false,10,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.12233333333333332
Echocardiogram,mAnDE,3,3,1,true,false,true,10,92.36641221374046,0.9100274725274725,0.9304197814836113,0.8956131078224101,0.10633333333333334
Echocardiogram,mAnDE,3,3,1,true,false,false,1,93.12977099236642,0.9184478107491181,0.9440058479532163,0.9012949260042283,0.13533333333333333
Echocardiogram,mAnDE,3,3,1,true,false,true,1,91.6030534351145,0.8972549019607843,0.9444444444444444,0.872093023255814,0.12133333333333333
Echocardiogram,mAnDE,3,3,2,true,true,false,0,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.08766666666666667
Echocardiogram,mAnDE,3,3,2,true,false,false,100,93.89312977099236,0.9269788182831661,0.9583333333333333,0.9069767441860466,0.116
Echocardiogram,mAnDE,3,3,2,true,false,true,100,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.11433333333333333
Echocardiogram,mAnDE,3,3,2,true,false,false,10,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.12066666666666667
Echocardiogram,mAnDE,3,3,2,true,false,true,10,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.108
Echocardiogram,mAnDE,2,3,1,true,false,true,100,90.07633587786259,0.8822023933042817,0.9057017543859649,0.8666754756871036,0.11
Echocardiogram,mAnDE,3,3,2,true,false,false,1,93.12977099236642,0.9184478107491181,0.9440058479532163,0.9012949260042283,0.14866666666666667
Echocardiogram,mAnDE,3,3,2,true,false,true,1,91.6030534351145,0.8972549019607843,0.9444444444444444,0.872093023255814,0.12233333333333332
Echocardiogram,mAnDE,2,3,1,true,false,false,10,90.83969465648855,0.8870040253018976,0.94,0.8604651162790697,0.114
Echocardiogram,mAnDE,5,3,1,true,true,false,0,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.08966666666666667
Echocardiogram,mAnDE,5,3,1,true,false,false,100,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.11433333333333333
Echocardiogram,mAnDE,5,3,1,true,false,true,100,93.89312977099236,0.9269788182831661,0.9583333333333333,0.9069767441860466,0.10933333333333332
Echocardiogram,mAnDE,5,3,1,true,false,false,10,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.11633333333333333
Echocardiogram,mAnDE,5,3,1,true,false,true,10,93.89312977099236,0.9269788182831661,0.9583333333333333,0.9069767441860466,0.10533333333333333
Echocardiogram,mAnDE,5,3,1,true,false,false,1,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.14733333333333334
Echocardiogram,mAnDE,5,3,1,true,false,true,1,90.07633587786259,0.8765673697180547,0.9356435643564356,0.8488372093023255,0.12333333333333332
Echocardiogram,mAnDE,2,3,1,true,false,true,10,90.07633587786259,0.8822023933042817,0.9057017543859649,0.8666754756871036,0.10766666666666667
Echocardiogram,mAnDE,5,3,2,true,true,false,0,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.086
Echocardiogram,mAnDE,5,3,2,true,false,false,100,90.83969465648855,0.8920329670329671,0.9115871190339275,0.8783033826638478,0.11366666666666667
Echocardiogram,mAnDE,5,3,2,true,false,true,100,92.36641221374046,0.9073288058856819,0.9489795918367347,0.8837209302325582,0.11133333333333333
Echocardiogram,mAnDE,5,3,2,true,false,false,10,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.12633333333333333
Echocardiogram,mAnDE,5,3,2,true,false,true,10,92.36641221374046,0.9073288058856819,0.9489795918367347,0.8837209302325582,0.10966666666666668
Echocardiogram,mAnDE,5,3,2,true,false,false,1,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.13666666666666666
Echocardiogram,mAnDE,5,3,2,true,false,true,1,90.07633587786259,0.8765673697180547,0.9356435643564356,0.8488372093023255,0.13633333333333333
Echocardiogram,mAnDE,2,3,1,true,false,false,1,90.07633587786259,0.8822023933042817,0.9057017543859649,0.8666754756871036,0.13966666666666666
Echocardiogram,mAnDE,7,3,1,true,true,false,0,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.087
Echocardiogram,mAnDE,2,3,1,true,false,true,1,85.49618320610686,0.8195984634340798,0.8707920792079208,0.7969080338266386,0.11466666666666667
Echocardiogram,mAnDE,7,3,1,true,false,false,100,92.36641221374046,0.9073288058856819,0.9489795918367347,0.8837209302325582,0.119
Echocardiogram,mAnDE,7,3,1,true,false,true,100,90.07633587786259,0.8804492804492805,0.9138872043662826,0.8607293868921776,0.11766666666666667
Echocardiogram,mAnDE,7,3,1,true,false,false,10,91.6030534351145,0.8988416988416987,0.9337477258944815,0.87803911205074,0.125
Echocardiogram,mAnDE,7,3,1,true,false,true,10,90.07633587786259,0.8804492804492805,0.9138872043662826,0.8607293868921776,0.10533333333333333
Echocardiogram,mAnDE,7,3,1,true,false,false,1,92.36641221374046,0.9073288058856819,0.9489795918367347,0.8837209302325582,0.15066666666666667
Echocardiogram,mAnDE,7,3,1,true,false,true,1,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.12033333333333333
Echocardiogram,mAnDE,7,3,2,true,true,false,0,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.08066666666666668
Echocardiogram,mAnDE,7,3,2,true,false,false,100,92.36641221374046,0.9073288058856819,0.9489795918367347,0.8837209302325582,0.119
Echocardiogram,mAnDE,7,3,2,true,false,true,100,90.07633587786259,0.8804492804492805,0.9138872043662826,0.8607293868921776,0.10933333333333332
Echocardiogram,mAnDE,7,3,2,true,false,false,10,91.6030534351145,0.8988416988416987,0.9337477258944815,0.87803911205074,0.12633333333333333
Echocardiogram,mAnDE,7,3,2,true,false,true,10,90.83969465648855,0.8904682274247492,0.919345238095238,0.8723572938689218,0.11
Echocardiogram,mAnDE,7,3,2,true,false,false,1,90.83969465648855,0.8870040253018976,0.94,0.8604651162790697,0.13933333333333334
Echocardiogram,mAnDE,7,3,2,true,false,true,1,93.12977099236642,0.9172341172341172,0.9536082474226804,0.8953488372093024,0.124
Echocardiogram,mAnDE,2,3,2,true,true,false,0,90.83969465648855,0.8920329670329671,0.9115871190339275,0.8783033826638478,0.08333333333333333
Echocardiogram,A1DE,11,3,0,false,false,false,0.0,88.54961832061069,0.8677391128760853,0.8755494505494505,0.8612579281183932,0.061
Echocardiogram,A1DE,2,3,0,false,false,false,0.0,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.058666666666666666
Echocardiogram,A1DE,3,3,0,false,false,false,0.0,93.12977099236642,0.9184478107491181,0.9440058479532163,0.9012949260042283,0.058333333333333334
Echocardiogram,A1DE,5,3,0,false,false,false,0.0,93.89312977099236,0.9269788182831661,0.9583333333333333,0.9069767441860466,0.06233333333333334
Echocardiogram,A1DE,7,3,0,false,false,false,0.0,91.6030534351145,0.9003251020267,0.9248538011695906,0.8839852008456659,0.058666666666666666
Echocardiogram,A2DE,11,3,0,false,false,false,0.0,87.78625954198473,0.8598180845371857,0.8646341463414634,0.8555761099365751,0.063
Echocardiogram,A2DE,2,3,0,false,false,false,0.0,91.6030534351145,0.901712025100607,0.9175155631013017,0.889931289640592,0.058
Echocardiogram,A2DE,3,3,0,false,false,false,0.0,93.12977099236642,0.9184478107491181,0.9440058479532163,0.9012949260042283,0.06666666666666667
Echocardiogram,A2DE,5,3,0,false,false,false,0.0,93.89312977099236,0.9269788182831661,0.9583333333333333,0.9069767441860466,0.06066666666666667
Echocardiogram,A2DE,7,3,0,false,false,false,0.0,90.83969465648855,0.8904682274247492,0.919345238095238,0.8723572938689218,0.068
Echocardiogram,Bagging,11,3,0,false,false,false,0.0,90.07633587786259,0.8785739750445632,0.9237689393939394,0.8547832980972516,0.07233333333333333
Echocardiogram,Bagging,2,3,0,false,false,false,0.0,91.6030534351145,0.8988416988416987,0.9337477258944815,0.87803911205074,0.07666666666666667
Echocardiogram,Bagging,3,3,0,false,false,false,0.0,91.6030534351145,0.8988416988416987,0.9337477258944815,0.87803911205074,0.06833333333333333
Echocardiogram,Bagging,5,3,0,false,false,false,0.0,90.83969465648855,0.8904682274247492,0.919345238095238,0.8723572938689218,0.06966666666666667
Echocardiogram,Bagging,7,3,0,false,false,false,0.0,92.36641221374046,0.9073288058856819,0.9489795918367347,0.8837209302325582,0.07366666666666667
Echocardiogram,J48,11,3,0,false,false,false,0.0,80.1526717557252,0.7775600835945663,0.7746770025839793,0.7809196617336152,0.063
Echocardiogram,J48,2,3,0,false,false,false,0.0,88.54961832061069,0.8640796845818635,0.8865497076023392,0.8493657505285412,0.060333333333333336
Echocardiogram,J48,3,3,0,false,false,false,0.0,89.31297709923665,0.8722129319955407,0.8998511904761904,0.8550475687103594,0.060333333333333336
Echocardiogram,J48,5,3,0,false,false,false,0.0,91.6030534351145,0.8972549019607843,0.9444444444444444,0.872093023255814,0.06233333333333334
Echocardiogram,J48,7,3,0,false,false,false,0.0,88.54961832061069,0.8640796845818635,0.8865497076023392,0.8493657505285412,0.06066666666666667
Echocardiogram,NB,11,3,0,false,false,false,0.0,85.49618320610686,0.8383451321686044,0.833375959079284,0.8444767441860466,0.057
Echocardiogram,NB,2,3,0,false,false,false,0.0,86.25954198473282,0.8460031347962382,0.8423772609819121,0.8501585623678647,0.05266666666666667
Echocardiogram,NB,3,3,0,false,false,false,0.0,87.02290076335878,0.853727422003284,0.8517502612330199,0.8558403805496828,0.05633333333333333
Echocardiogram,NB,5,3,0,false,false,false,0.0,85.49618320610686,0.8383451321686044,0.833375959079284,0.8444767441860466,0.05333333333333334
Echocardiogram,NB,7,3,0,false,false,false,0.0,85.49618320610686,0.8383451321686044,0.833375959079284,0.8444767441860466,0.06066666666666667
Echocardiogram,RandomForest,11,3,0,false,false,false,0.0,90.07633587786259,0.8804492804492805,0.9138872043662826,0.8607293868921776,0.10833333333333332
Echocardiogram,RandomForest,2,3,0,false,false,false,0.0,88.54961832061069,0.8640796845818635,0.8865497076023392,0.8493657505285412,0.10766666666666667
Echocardiogram,RandomForest,3,3,0,false,false,false,0.0,88.54961832061069,0.8640796845818635,0.8865497076023392,0.8493657505285412,0.10433333333333333
Echocardiogram,RandomForest,5,3,0,false,false,false,0.0,89.31297709923665,0.8740384615384615,0.8927544565842438,0.8609936575052854,0.10933333333333332
Echocardiogram,RandomForest,7,3,0,false,false,false,0.0,90.07633587786259,0.8804492804492805,0.9138872043662826,0.8607293868921776,0.107
Echocardiogram,TAN,11,3,0,false,false,false,0.0,87.78625954198473,0.8598180845371857,0.8646341463414634,0.8555761099365751,0.06833333333333333
Echocardiogram,TAN,2,3,0,false,false,false,0.0,90.83969465648855,0.8920329670329671,0.9115871190339275,0.8783033826638478,0.06933333333333333
Echocardiogram,TAN,3,3,0,false,false,false,0.0,93.12977099236642,0.9184478107491181,0.9440058479532163,0.9012949260042283,0.07033333333333333
Echocardiogram,TAN,5,3,0,false,false,false,0.0,93.89312977099236,0.9269788182831661,0.9583333333333333,0.9069767441860466,0.07133333333333333
Echocardiogram,TAN,7,3,0,false,false,false,0.0,90.83969465648855,0.8904682274247492,0.919345238095238,0.8723572938689218,0.07166666666666667
German,mAnDE,2,3,1,false,false,false,0,72.3,0.5298063718875134,0.7098380734523316,0.5554761904761905,0.09366666666666668
German,mAnDE,11,3,1,false,false,false,0,72.3,0.5338513137147002,0.704130033372296,0.5573809523809524,0.09
German,mAnDE,11,3,1,true,true,false,0,73.7,0.6628373709519653,0.6821109103293759,0.654047619047619,0.17133333333333334
German,mAnDE,11,3,1,true,false,false,100,75.1,0.6648500372164518,0.7057771699700163,0.6526190476190477,0.187
German,mAnDE,11,3,1,true,false,true,100,73.8,0.6669022930344438,0.6836167537881295,0.6585714285714286,0.212
German,mAnDE,11,3,1,true,false,false,10,71.7,0.5650964548445643,0.6559941926914403,0.5721428571428572,0.13666666666666666
German,mAnDE,11,3,1,true,false,true,10,74.4,0.6595726573013686,0.6935531899054568,0.6485714285714286,0.14533333333333334
German,mAnDE,2,3,2,true,false,false,100,74.6,0.63584229390681,0.7078431372549019,0.6261904761904762,0.21333333333333335
German,mAnDE,11,3,1,true,false,false,1,70.0,0.53125,0.6111111111111112,0.5476190476190477,0.14966666666666667
German,mAnDE,11,3,1,true,false,true,1,71.9,0.544451631625108,0.6726245650801327,0.5611904761904762,0.12566666666666668
German,mAnDE,11,3,2,false,false,false,0,73.2,0.585885494248753,0.6962770672407244,0.5885714285714286,0.093
German,mAnDE,11,3,2,true,true,false,0,75.0,0.6460106819816606,0.7127243753570462,0.6347619047619047,0.198
German,mAnDE,11,3,2,true,false,false,100,73.4,0.6137291689658979,0.6863160313864539,0.608095238095238,0.19666666666666666
German,mAnDE,11,3,2,true,false,true,100,75.0,0.6630437126652433,0.7043368399339934,0.650952380952381,0.2583333333333333
German,mAnDE,11,3,2,true,false,false,10,72.7,0.5907482112099012,0.6765998275718219,0.5907142857142857,0.131
German,mAnDE,11,3,2,true,false,true,10,73.7,0.6162147096292168,0.6934341028919024,0.6102380952380952,0.16
German,mAnDE,11,3,2,true,false,false,1,70.4,0.5322110613119584,0.6221173265699123,0.5495238095238095,0.15266666666666664
German,mAnDE,11,3,2,true,false,true,1,70.4,0.5248826652798376,0.6221311892524554,0.5457142857142857,0.11566666666666667
German,mAnDE,2,3,2,true,false,true,100,75.6,0.6711306635612775,0.7140057755775577,0.6580952380952381,0.25133333333333335
German,mAnDE,2,3,2,true,false,false,10,70.0,0.5463316376218099,0.6133786848072562,0.5561904761904761,0.14133333333333334
German,mAnDE,2,3,2,true,false,true,10,75.1,0.641309092166277,0.7189152331507046,0.6307142857142857,0.15666666666666665
German,mAnDE,2,3,2,true,false,false,1,70.8,0.5117416109851449,0.6395107390824735,0.540952380952381,0.15133333333333335
German,mAnDE,2,3,2,true,false,true,1,71.8,0.5455600247524752,0.6676543980037429,0.5614285714285714,0.12533333333333332
German,mAnDE,2,3,1,true,true,false,0,75.1,0.6845381905161284,0.7014552889530339,0.6754761904761906,0.17833333333333334
German,mAnDE,3,3,1,false,false,false,0,72.5,0.5372170082005145,0.7126001592383663,0.5597619047619048,0.098
German,mAnDE,3,3,1,true,true,false,0,73.6,0.6611474778590682,0.6806888763410502,0.6523809523809524,0.176
German,mAnDE,3,3,1,true,false,false,100,73.6,0.6422066094197243,0.6821087936275023,0.6323809523809524,0.19333333333333333
German,mAnDE,3,3,1,true,false,true,100,73.7,0.6652372424204238,0.6822143327195005,0.6569047619047619,0.19766666666666666
German,mAnDE,2,3,1,true,false,false,100,74.0,0.6505207241210597,0.6880228185515848,0.64,0.19166666666666665
German,mAnDE,3,3,1,true,false,false,10,70.0,0.5671520335197465,0.617096018735363,0.5695238095238095,0.13466666666666666
German,mAnDE,3,3,1,true,false,true,10,73.1,0.6436968111526872,0.6733394692437491,0.6345238095238095,0.152
German,mAnDE,3,3,1,true,false,false,1,70.8,0.5520785396533211,0.6327885597548519,0.5619047619047619,0.15633333333333335
German,mAnDE,3,3,1,true,false,true,1,70.7,0.486842681378344,0.6454333915066899,0.5297619047619048,0.11866666666666667
German,mAnDE,3,3,2,false,false,false,0,71.9,0.5681699781318819,0.661142515882577,0.5745238095238095,0.09633333333333333
German,mAnDE,3,3,2,true,true,false,0,73.4,0.6221934369602763,0.6830416818568477,0.6147619047619047,0.197
German,mAnDE,3,3,2,true,false,false,100,73.5,0.6120234659920267,0.6898825181213049,0.606904761904762,0.21866666666666665
German,mAnDE,3,3,2,true,false,true,100,73.8,0.6408991228070176,0.6863143631436315,0.6309523809523809,0.252
German,mAnDE,3,3,2,true,false,false,10,69.5,0.518908474308924,0.5959581273626054,0.5392857142857143,0.13433333333333333
German,mAnDE,3,3,2,true,false,true,10,73.2,0.6056759126836991,0.684412808934542,0.6019047619047619,0.15966666666666665
German,mAnDE,2,3,1,true,false,true,100,75.4,0.6887005907096109,0.7055212717241981,0.6795238095238095,0.21466666666666664
German,mAnDE,3,3,2,true,false,false,1,70.6,0.5423383707245998,0.6277348355823398,0.5557142857142857,0.14533333333333334
German,mAnDE,3,3,2,true,false,true,1,70.2,0.45661687478118795,0.621252204585538,0.5157142857142857,0.123
German,mAnDE,2,3,1,true,false,false,10,70.9,0.49266986406690483,0.6551651001317229,0.5330952380952381,0.13566666666666666
German,mAnDE,5,3,1,false,false,false,0,72.1,0.5157922870397206,0.7178158329577888,0.5483333333333333,0.094
German,mAnDE,5,3,1,true,true,false,0,73.8,0.6620767575877956,0.6835082664471428,0.6528571428571429,0.18233333333333335
German,mAnDE,5,3,1,true,false,false,100,74.5,0.6479723899913719,0.699134199134199,0.6369047619047619,0.191
German,mAnDE,5,3,1,true,false,true,100,74.4,0.6752917300862507,0.6918859649122807,0.6666666666666666,0.218
German,mAnDE,5,3,1,true,false,false,10,70.4,0.5322110613119584,0.6221173265699123,0.5495238095238095,0.12966666666666665
German,mAnDE,5,3,1,true,false,true,10,74.3,0.6613604350398397,0.6914480489235962,0.6507142857142857,0.14833333333333334
German,mAnDE,5,3,1,true,false,false,1,70.0,0.5329983374740814,0.611358574610245,0.5485714285714286,0.13866666666666666
German,mAnDE,5,3,1,true,false,true,1,70.9,0.48561034718650065,0.6614995294895598,0.5302380952380952,0.12366666666666667
German,mAnDE,2,3,1,true,false,true,10,75.9,0.6840715702429503,0.7150556877904445,0.6716666666666666,0.142
German,mAnDE,5,3,2,false,false,false,0,72.1,0.587423972885326,0.6611925614244678,0.5873809523809523,0.09
German,mAnDE,5,3,2,true,true,false,0,74.1,0.6269038348235572,0.6989775980732269,0.6188095238095238,0.19833333333333333
German,mAnDE,5,3,2,true,false,false,100,74.0,0.6148718708339506,0.7033598585322723,0.6095238095238096,0.20366666666666666
German,mAnDE,5,3,2,true,false,true,100,74.0,0.6495654611718531,0.6882219471947195,0.6390476190476191,0.25066666666666665
German,mAnDE,5,3,2,true,false,false,10,72.3,0.5562540149399822,0.6819188981631856,0.5688095238095238,0.12966666666666665
German,mAnDE,5,3,2,true,false,true,10,73.6,0.6166334609285602,0.6904199087297679,0.6104761904761905,0.16233333333333333
German,mAnDE,5,3,2,true,false,false,1,69.8,0.5263458365485354,0.6052083804697045,0.5442857142857143,0.14033333333333334
German,mAnDE,5,3,2,true,false,true,1,70.3,0.47005072881407345,0.6248912463865735,0.5211904761904762,0.12
German,mAnDE,2,3,1,true,false,false,1,71.0,0.5191510528933843,0.6459293394777266,0.5452380952380953,0.146
German,mAnDE,7,3,1,false,false,false,0,71.7,0.5217001110399389,0.6806944953647934,0.5492857142857143,0.094
German,mAnDE,7,3,1,true,true,false,0,74.5,0.6746515262671047,0.693297177026839,0.6654761904761906,0.17566666666666667
German,mAnDE,2,3,1,true,false,true,1,71.6,0.5210437199387477,0.6753903294586974,0.5485714285714286,0.126
German,mAnDE,7,3,1,true,false,false,100,74.4,0.6450439258141805,0.6980114593865858,0.6342857142857143,0.19966666666666666
German,mAnDE,7,3,1,true,false,true,100,74.7,0.6779658643816244,0.6960393959000393,0.6688095238095239,0.21133333333333335
German,mAnDE,7,3,1,true,false,false,10,70.4,0.4986449864498645,0.624113475177305,0.5333333333333333,0.12866666666666665
German,mAnDE,7,3,1,true,false,true,10,74.7,0.664889565879665,0.6978831109065808,0.6535714285714286,0.14666666666666667
German,mAnDE,7,3,1,true,false,false,1,71.6,0.5705272836153135,0.6518121372842922,0.5752380952380952,0.15333333333333335
German,mAnDE,7,3,1,true,false,true,1,70.6,0.4690994192597729,0.6517303719008265,0.5223809523809524,0.122
German,mAnDE,7,3,2,false,false,false,0,72.7,0.5878865827646017,0.6778918150688198,0.5888095238095238,0.09033333333333333
German,mAnDE,7,3,2,true,true,false,0,74.4,0.6329749103942651,0.7039215686274509,0.6238095238095238,0.19933333333333333
German,mAnDE,7,3,2,true,false,false,100,74.1,0.6182817964631377,0.7042302989307179,0.6121428571428571,0.204
German,mAnDE,7,3,2,true,false,true,100,75.2,0.6666505368539337,0.7072088204446036,0.6542857142857142,0.24233333333333335
German,mAnDE,2,3,2,false,false,false,0,72.5,0.5628807904386928,0.6855680073501855,0.5730952380952381,0.09466666666666668
German,mAnDE,7,3,2,true,false,false,10,70.5,0.5217552716348999,0.6256062010505246,0.5445238095238095,0.14166666666666666
German,mAnDE,7,3,2,true,false,true,10,74.0,0.616165910808768,0.7024856863566541,0.6104761904761905,0.15833333333333335
German,mAnDE,7,3,2,true,false,false,1,71.2,0.5733965338468374,0.6414677276746241,0.5761904761904761,0.149
German,mAnDE,7,3,2,true,false,true,1,69.4,0.4249676779217655,0.5063516260162602,0.5004761904761905,0.12
German,mAnDE,2,3,2,true,true,false,0,74.9,0.6418332997997976,0.7125919238218703,0.6311904761904762,0.20433333333333334
German,A1DE,11,3,0,false,false,false,0.0,74.8,0.6757658102766799,0.6977092991546223,0.6657142857142857,0.08033333333333333
German,A1DE,2,3,0,false,false,false,0.0,75.7,0.6892229422530185,0.7101157735114234,0.6788095238095239,0.07466666666666667
German,A1DE,3,3,0,false,false,false,0.0,74.2,0.6704324233180556,0.6891276695454241,0.6614285714285715,0.07366666666666667
German,A1DE,5,3,0,false,false,false,0.0,74.1,0.6671631376106939,0.6877559342769273,0.6578571428571429,0.07766666666666668
German,A1DE,7,3,0,false,false,false,0.0,74.8,0.678096785566473,0.6974961504987615,0.6685714285714286,0.07766666666666668
German,A2DE,11,3,0,false,false,false,0.0,74.9,0.671798895099866,0.6999703747592949,0.6607142857142857,0.11433333333333333
German,A2DE,2,3,0,false,false,false,0.0,75.9,0.6887812752219532,0.7136200716845877,0.6773809523809524,0.11133333333333333
German,A2DE,3,3,0,false,false,false,0.0,74.4,0.6706192358366272,0.6920279974547768,0.660952380952381,0.12666666666666668
German,A2DE,5,3,0,false,false,false,0.0,74.9,0.6750687080809505,0.6993986298919035,0.6645238095238095,0.11733333333333333
German,A2DE,7,3,0,false,false,false,0.0,74.5,0.6730932684135025,0.6933696992214547,0.6635714285714286,0.12366666666666667
German,Bagging,11,3,0,false,false,false,0.0,73.8,0.6534226497558084,0.6840258247536133,0.6433333333333333,0.13133333333333333
German,Bagging,2,3,0,false,false,false,0.0,74.2,0.656,0.690625,0.6452380952380952,0.13433333333333333
German,Bagging,3,3,0,false,false,false,0.0,71.9,0.6297365067945327,0.6551545799333409,0.6221428571428571,0.13
German,Bagging,5,3,0,false,false,false,0.0,71.1,0.6249476029739449,0.6443433105443224,0.6183333333333333,0.12966666666666665
German,Bagging,7,3,0,false,false,false,0.0,72.3,0.62613996941636,0.6608216465289058,0.6183333333333334,0.13633333333333333
German,Bagging_d,11,3,0,false,false,false,0.0,71.3,0.6218305247332061,0.6460812126857771,0.615,0.073
German,Bagging_d,2,3,0,false,false,false,0.0,74.0,0.6569631208967512,0.686965811965812,0.6466666666666667,0.07133333333333333
German,Bagging_d,3,3,0,false,false,false,0.0,71.0,0.6133333333333333,0.640625,0.6071428571428572,0.076
German,Bagging_d,5,3,0,false,false,false,0.0,71.2,0.6257796257796258,0.6456876456876457,0.6190476190476191,0.07433333333333333
German,Bagging_d,7,3,0,false,false,false,0.0,72.1,0.6284948448666375,0.6578465619337606,0.6207142857142858,0.072
German,J48,11,3,0,false,false,false,0.0,71.6,0.6300522616312091,0.6513409512189399,0.6228571428571429,0.09233333333333332
German,J48,2,3,0,false,false,false,0.0,70.7,0.6287939350250026,0.6413193818028744,0.6230952380952381,0.082
German,J48,3,3,0,false,false,false,0.0,70.6,0.6235479707442995,0.6386269755747127,0.6176190476190476,0.09
German,J48,5,3,0,false,false,false,0.0,71.1,0.6249476029739449,0.6443433105443224,0.6183333333333333,0.08533333333333333
German,J48,7,3,0,false,false,false,0.0,70.0,0.6203665740361107,0.6319261213720316,0.6152380952380953,0.07766666666666668
German,J48_d,11,3,0,false,false,false,0.0,70.4,0.6182241230762882,0.6349157348334133,0.6123809523809524,0.025666666666666667
German,J48_d,2,3,0,false,false,false,0.0,72.6,0.6326998970487303,0.6656259518732867,0.6242857142857143,0.024
German,J48_d,3,3,0,false,false,false,0.0,72.2,0.6396704669767056,0.6603788878853146,0.6319047619047619,0.024
German,J48_d,5,3,0,false,false,false,0.0,71.0,0.6231808731808731,0.6427738927738927,0.6166666666666667,0.02366666666666667
German,J48_d,7,3,0,false,false,false,0.0,71.0,0.6193506384408602,0.6418685949621684,0.6128571428571429,0.02366666666666667
German,NB,11,3,0,false,false,false,0.0,74.2,0.6750154934474053,0.6892346509671994,0.6671428571428571,0.06566666666666666
German,NB,2,3,0,false,false,false,0.0,74.7,0.6802127533176346,0.6959761023315991,0.6716666666666666,0.06533333333333333
German,NB,3,3,0,false,false,false,0.0,73.6,0.66821499668215,0.6812371310912835,0.660952380952381,0.06166666666666666
German,NB,5,3,0,false,false,false,0.0,73.6,0.6704465449316177,0.6815456714023347,0.6638095238095238,0.06333333333333334
German,NB,7,3,0,false,false,false,0.0,74.7,0.6816773214593522,0.6959772247044211,0.6735714285714285,0.067
German,RandomForest,11,3,0,false,false,false,0.0,76.0,0.6622363332376336,0.7298240961725448,0.6485714285714286,0.208
German,RandomForest,2,3,0,false,false,false,0.0,76.8,0.6792585342115013,0.7393476385294036,0.6638095238095238,0.20666666666666667
German,RandomForest,3,3,0,false,false,false,0.0,75.5,0.6646770840319227,0.7148557397176182,0.6516666666666666,0.21666666666666665
German,RandomForest,5,3,0,false,false,false,0.0,75.5,0.6567545795243599,0.719560878243513,0.644047619047619,0.22133333333333335
German,RandomForest,7,3,0,false,false,false,0.0,75.0,0.6492232399425286,0.7107888901855526,0.6376190476190476,0.20966666666666667
German,RandomForest_d,11,3,0,false,false,false,0.0,75.2,0.6591140263581832,0.7105032942398644,0.6466666666666667,0.131
German,RandomForest_d,2,3,0,false,false,false,0.0,74.6,0.6518640350877193,0.6998644986449865,0.6404761904761904,0.132
German,RandomForest_d,3,3,0,false,false,false,0.0,72.5,0.6246814910653723,0.6642019650728039,0.6169047619047618,0.13033333333333336
German,RandomForest_d,5,3,0,false,false,false,0.0,73.3,0.6355998476889251,0.6775789072375946,0.6264285714285714,0.129
German,RandomForest_d,7,3,0,false,false,false,0.0,74.3,0.6482531044743027,0.6946181504192555,0.6373809523809524,0.13033333333333336
German,TAN,11,3,0,false,false,false,0.0,72.5,0.6586051973944749,0.6675185885712202,0.6530952380952381,0.10366666666666667
German,TAN,2,3,0,false,false,false,0.0,74.0,0.6768725237250135,0.6870076683591383,0.6704761904761904,0.10733333333333332
German,TAN,3,3,0,false,false,false,0.0,73.1,0.6615462429745682,0.6744708077272557,0.6545238095238095,0.104
German,TAN,5,3,0,false,false,false,0.0,72.7,0.6595903862339847,0.6697591788393209,0.6535714285714286,0.10333333333333333
German,TAN,7,3,0,false,false,false,0.0,72.4,0.6523421557809453,0.6649737982790969,0.6457142857142857,0.09966666666666667
Hepatitis,mAnDE,2,3,1,false,false,false,0,81.93548387096774,0.6661538461538461,0.7289132197891321,0.6434197154471545,0.07266666666666667
Hepatitis,mAnDE,11,3,1,false,false,false,0,81.93548387096774,0.6426218708827405,0.7398682877406282,0.6202997967479675,0.07
Hepatitis,mAnDE,11,3,1,true,true,false,0,85.16129032258064,0.7527910685805421,0.7823076923076924,0.733104674796748,0.09666666666666666
Hepatitis,mAnDE,11,3,1,true,false,false,100,83.87096774193549,0.7066394125217655,0.7722523219814241,0.678734756097561,0.12333333333333332
